confidence,errors,feedback,success,tests,essayText,score,myscore,correct
0,['Could not extract features and score essay.'],,False,[],"in general people are living longer in old life ,because of the only reason is that the people are very secure about her health .people are enjoy her life with our success and failure.but now a days we can say thhat this phenomenon is not true,because of the pollution and other some effect like unemployment.beacuse of this reason,now a days people are not leaving longer.A farmer use many fertilizer in the field,this fertilizer is also produces a disease,this reason,now a days people are not living longer.",0,0,
0,['Could not extract features and score essay.'],,False,[],"In world many type of peoples are live some are good ,some are bad,some are lazy ,some are active,and every one as different role in life.Some people are living longer now ,in that time younger people are soon died and old one live more because of our diet.And our generation can work less then our body can not do more work. And old one people can take things is full from vitamins and proteins that all things people are living longer now",0,0,
0,['Could not extract features and score essay.'],,False,[],pepole are living longer now this means that it belong there life style how they live the life in a proper way . There life in danger when they dont follow the right rule of life so it is necessay to live of life in god rule . but now day pepole going in wrong way there reason is the bad way of life style living so it need to regulation of live for every people.nowday life is so busy people in their work and not care own life they alway want the goal for good longer life.,0,0,
0,['Could not extract features and score essay.'],,False,[],"People are living longer because of good income level,good food,good infrastrucuture and small family size. They live longer also because of better madical facilities like better hospitials & doctors. They live longer because of various options available like jobs,vehicles,better madecines, People have better entertainment option that make them happy and they are health conscious for example they do yoga,go to gyms",0,2,
0,['Could not extract features and score essay.'],,False,[],"People are living longer now. Its because of the advancement of technology. Researchers and scientist have been introducing new and powerful medicines. Even medicines for dangerous deseases like cancer and other also have been introduced. So because of this reasons life expectancy rate of people increasing. Advancement of medical technology is not the only reason, there are reasons like consumption of nutritious food and exercises life style etc., are also reasons which increases the life expectancy rate.",0,2,
0,['Could not extract features and score essay.'],,False,[],"people are living longer now Today people were living to be much older than ever before.some of the main reasons for this are the quality of foods,people have more easily access to the medical help and care about their body conditions.people in the morden world have more products than before they can balance their for healthy eating.people get more money in work,so can buy a organic food. citizens could have medical services more easily.medicines has been expended to many deasess to attack the human body.todays environment is very worst so it very fast to destory the world.",0,2,
0,['Could not extract features and score essay.'],,False,[],many peoples are many resion living in one place becouse he not offten more money,0,0,
0,"['Essay could not be added to essay set:TODAYS ERA IS THE ERA OF TECHNOLOGICAL ADVANCEMENTS. IN EARLIER DAYS DUE TO LACK OF TECHNOLOGY THERE WERE NOT MANY DEVELOPMENTS IN THE FIELD OF HEALTH CARE AND MEDICINES. BUT WITH THE DEVELOPMENTS IN FIELD OF SCIENCE AND MORE TECHNOLOGICAL ADVANCEMENTS MORE AND MORE MEDICINES, TREATMENTS RELATED TO VARIOUS DISEASES, EQUIPMENTS AND MACHINES NEEDED FOR THE THESE TREATMENTS HAVE CAME INTO SCENE. NOWADAYS THE HOSPITALS, BE IT BE PUBLIC, PRIVATE OR GOVERNMENTAL, ARE WELL EQUIPED WITH THESE MACHINES. ALSO DUE TO ADVANCEMENTS IN THE FIELD OF SCIENCE AND TECHNOLOGY EDUCATION SYSTEM HAS IMPROVED TO A GREATER EXTEND PRODUCING MORE EFFICIENT DOCTORS AND OTHER PERSONNELS RELATED TO THE FIELD OF HEALTHCARE AND MEDICINES. ALSO MEDICINES LIKE THE GENERIC MEDICINES (MEDICINES IN THE THEIR GENERIC CORE FORM) HAS COME INTO ROLE. THE COST OF THESE GENERIC MEDICINES ARE QUITE LOW THAN THE MEDICINES SOLD IN THE MARKET. MOREOVER THE GOVERNMENT HASE BECOME SENSITIVE TOWARDS THE ISSUE OF HEALTHCARE, AS THE DISEASES ARE INCREASING DAY BY DAY AND NEW DISEASES ARE COMING INTO PREVELANCE. FOR QUALITY MEDICAL EDUCATION MANY WELL REPUTED MEDICAL COLLEGES ARE BEING OPENED THROUGHOUT THE GLOBE. ALSO FOR PROVIDING QUALITY TREATMENT TO THE PATIENTS MANY EFFICIENT HOSPITALS AND HEALTHCARE CENTRES ARE BEING BROUGHT INTO RUNNING STAGE. EVEN PEOPLE THEMSELVES ARE CONTRIBUTING TOWARDS THE VERY PHENOMENON. WITH THE ADVANCEMENTS PEOPLE HAVE BECOME SENSITIVE TOWARDS THEIR HEALTH AND TAKE CARE OF THEIR HEALTH. EARLIER PEOPLE IGNORED THE SYMPTOMS THAT THEY GOT TO SEE AND DID NOT TAKE TREATMENT FOR THE RESPECTIVE DISEASE ON TIME. BUT NOW DUE THE ADVANCED FACILITIES AVAILABLE IN THE FIELD OF HEALTHCARE AND MEDICINES AND BETTER LIVING STANDARDS, THEY APPROACH TO THE DOCTORS, HOASPITALS AND CLINICS AS SOON AS POSSIBLE. HENCE THESE REASONS HAVE CONTRIBUTED TOWARDS THE PHENOMENA "" PEOPLE ARE LIVING LONGER NOW.""', 'Could not extract features and score essay.']",,False,[],"TODAYS ERA IS THE ERA OF TECHNOLOGICAL ADVANCEMENTS. IN EARLIER DAYS DUE TO LACK OF TECHNOLOGY THERE WERE NOT MANY DEVELOPMENTS IN THE FIELD OF HEALTH CARE AND MEDICINES. BUT WITH THE DEVELOPMENTS IN FIELD OF SCIENCE AND MORE TECHNOLOGICAL ADVANCEMENTS MORE AND MORE MEDICINES, TREATMENTS RELATED TO VARIOUS DISEASES, EQUIPMENTS AND MACHINES NEEDED FOR THE THESE TREATMENTS HAVE CAME INTO SCENE. NOWADAYS THE HOSPITALS, BE IT BE PUBLIC, PRIVATE OR GOVERNMENTAL, ARE WELL EQUIPED WITH THESE MACHINES. ALSO DUE TO ADVANCEMENTS IN THE FIELD OF SCIENCE AND TECHNOLOGY EDUCATION SYSTEM HAS IMPROVED TO A GREATER EXTEND PRODUCING MORE EFFICIENT DOCTORS AND OTHER PERSONNELS RELATED TO THE FIELD OF HEALTHCARE AND MEDICINES. ALSO MEDICINES LIKE THE GENERIC MEDICINES (MEDICINES IN THE THEIR GENERIC CORE FORM) HAS COME INTO ROLE. THE COST OF THESE GENERIC MEDICINES ARE QUITE LOW THAN THE MEDICINES SOLD IN THE MARKET. MOREOVER THE GOVERNMENT HASE BECOME SENSITIVE TOWARDS THE ISSUE OF HEALTHCARE, AS THE DISEASES ARE INCREASING DAY BY DAY AND NEW DISEASES ARE COMING INTO PREVELANCE. FOR QUALITY MEDICAL EDUCATION MANY WELL REPUTED MEDICAL COLLEGES ARE BEING OPENED THROUGHOUT THE GLOBE. ALSO FOR PROVIDING QUALITY TREATMENT TO THE PATIENTS MANY EFFICIENT HOSPITALS AND HEALTHCARE CENTRES ARE BEING BROUGHT INTO RUNNING STAGE. EVEN PEOPLE THEMSELVES ARE CONTRIBUTING TOWARDS THE VERY PHENOMENON. WITH THE ADVANCEMENTS PEOPLE HAVE BECOME SENSITIVE TOWARDS THEIR HEALTH AND TAKE CARE OF THEIR HEALTH. EARLIER PEOPLE IGNORED THE SYMPTOMS THAT THEY GOT TO SEE AND DID NOT TAKE TREATMENT FOR THE RESPECTIVE DISEASE ON TIME. BUT NOW DUE THE ADVANCED FACILITIES AVAILABLE IN THE FIELD OF HEALTHCARE AND MEDICINES AND BETTER LIVING STANDARDS, THEY APPROACH TO THE DOCTORS, HOASPITALS AND CLINICS AS SOON AS POSSIBLE. HENCE THESE REASONS HAVE CONTRIBUTED TOWARDS THE PHENOMENA "" PEOPLE ARE LIVING LONGER NOW.""",0,5,
0,['Could not extract features and score essay.'],,False,[],"TOPIC - ""people are living longer now"" It's good if people are living longer because they can learn new things in their life. & specially our parents expected many things from us if we are not living longer we can't fullfill their wishes and in life parents are very important because they give every thing what we want so we should do something for them.It's very necessary for all. Conclusion - Conclusion of this topic is when people are living longer they can fullfill all wishes what they or their Parents want. THANKYOU",0,0,
0,['Could not extract features and score essay.'],,False,[],"Today we have achieved a greater advancement in the field of medical science. There are cures and vaccines for many diseases. We have developed many methods to detect the problem in our before it appears or effect . Due to the availability of medicine, we can live a healthy life. In olden days, there is no medical support in reach and it's costly for poor people but at present the medical services are available for everyone and the government is also taking steps to supply medical needs for poor people.The hospitals have grown in number by expanding their services to everyone. Since everyone is recieving a health service, people are living longer .",0,3,
0,['Could not extract features and score essay.'],,False,[],"People are living longer now because they are staying fit by having healthy foods like vegetables, fruits, juices. Some people are living more than 100 years because they are doing exercise daily which makes them to live longer. They are following the correct diet whick makes them active always. Some people are staying fit because they are always smiling and make others smile which helps them to live longer. Nowadays both men and women are doing work outs which helps them to stay fit and healthy in today's generation. People are doing hard work nowadays which makes their body strong and flexibile so that they are living upto 100 years. To live long we have to maintain our body and mind equally because if it is not in a balanced state we may suffer from any illness which reduce our life time. Persons doing exercise or any workouts they must follow their diet correctly and also must follow the schedules correctly if they don't follow it it may create any health issues to them which may reduce their life time so it is very important to maintain the schedules with correct time. For example if you take body builders they will maintain the correct diet and correct schedule which makes them to stay fit and live longer. There is a statement that a person who sits for more than 11 hours a day will die within 3 or 5 years so it is better not to sit for more than 8 or 9 hours in a day. Walking is a good exercise for a man which helps him to stay fit and live longer. There is an other statement which tells that clapping helps a person to stay fit and it keeps one's mind calm and relaxed so it is better to clap daily for atleast 20 minutes which tunes up our mind so that we can do any work with enthusiasm and with full confidence. We have to advice our children to clap daily which will make their handwriting good and helps them to be active always. We have to avoid some foods in our diet because the particular foods will cause any damage to the organs which will reduce our lifetime. The foods are aerated drinks like coco cola, pepsi, fanta, mirinda. Then we have to avoid junk foods like pizzas, burgers",0,4,
0,['Could not extract features and score essay.'],,False,[],the people are living longer our in life and there life whats new idea are created in our life.the peoples are life are living in enjoy more .every people are his own life ara make a good and beautiful foa living a longer life.,0,0,
0,['Could not extract features and score essay.'],,False,[],"Causes for long life of people: 1. Advancement of medical science: Now a days medical science has improved a lot. Due to its advancement many diseases which could not be cured earlier , now can easily be cured(ex-TB, cholerea etc). As a result people can enjoy a longer life. 2. Mas awareness: Now people are more conscious about health. We lead a healthy lifestyle than before. It leads to a longer life span. We no longer suffer from diseases which came from unhealthy practises.",0,2,
0,['Could not extract features and score essay.'],,False,[],"Recollecting the times where our ancestors have stayed in, they had a far more healthier, stable, stress free life than people today. I would like to keep my stance as people lived longer before. the average age has been curtailed to 70 today. it is very disappointing that even with the advancement of technology and research in the field of pharmacy, health related issues and the disesases, people today don't live as long as before The lives have metamorphosed and every person is burdened with a lot of things. Education has taken a toll on student's life in today's world.a person judged on your degrees,marks, percentage, ranks. it defines how serious or committed a person is towards its work. Everyone around starts pestering a student and would expect him to study for hours. He no more can have an ecstatic carefree life, unlike our ancestors. Our ancestors would engage themselves by playing outdoor games like gilli danda, called cricket today, kabadi, sitolya and wouldn't be stuck in front of laptop working on their assignments or television watching sitcoms. the excessive competition has simply imbalanced a child's life and a person is put to stress from the very first stage of life. Reportedly, the number of suicides due to stress has increased dramatically. Stress is one of the major concerns today. it is one of the major reasons for living shorter today. one should strike a balance between education and co-curricular to stay healthy and fit. it is very important to work out and keep one's body fit to live longer. Further more, the introduction of junk food has ruined the diet of people today. People today are so fond of burgers, pizzas amd maggi, that it has become their staple food. they get obese and unhealthy and unwanted diseases are called for, which in turn curtails a person's life. Thus, in general, people are living shorter now.",0,0,
0,['Could not extract features and score essay.'],,False,[],"No i am not agree with this, that the peoples are living longer.Because nowadays the pollution is tremendously incresed.peoples are livng maximum to 90 years.but now the technology is there to overcome the maxmimum problems of peoples. 50-60 years ago there is no such a high or advace technology is used, before 50-60 years ago various medical issues are there or problms are there.but nowadays maximum diseases are cure by medical science.peoples are more aware.",0,0,
0,['Could not extract features and score essay.'],,False,[],"Today in this era of modern technology,everything is advancing with the advancement of science. Be it the field of education, be it the medical field or be it the agricultural field,science and technology has proved to be the backbone of each domain. Use of various technology in medical field has increased life span of people. Earlier , people didnt had access to the facilities so easily as it is made available to them today at such economical prices. As a results of which people suffering from various diseases were unaware of the remedies to take",0,3,
0,['Could not extract features and score essay.'],,False,[],"without a doubt , people are living longer these days then ever before.while there are many explanations for these phenomenon. i beleve that the two most important are in advancesin science and the fact that people today enjoy managable working lives.it will explore why i feel this way in the following essey.",0,1,
0,['Could not extract features and score essay.'],,False,[],"People are living longer now because of their lifestyles. Most of the people who live longer are the old ones and they are mostly living in Urban areas. They are very meticulous about what they are eating. They eat healthy foods like organic vegetables and fruits because they have a place where they can plant their crops and trees. Urban areas help more people to live longer because of fresh air, unlike here in Manila wherein there's a pollution and an over populated place. Here in Manila, I think you could also live longer if you take good care of yourself. You can go to the gym, eat healthy foods and sleep 8 hours a day.",0,3,
0,['Could not extract features and score essay.'],,False,[],"The advancement in today's medicine has been a great revolution. Today almost all diseases are curable and the diseases which are considered as life threatrening can also be cured.People are blessed with these medicines and are living longer than before. In olden days the life killing diseases like cancer, tuberclosis,leprosy have been cured with modern medicines. For cancer, we have hemotheraphy as one of the greatest advancement in medical field. In olden days,we also had many unidentified diseases which are diagonised now. One of the famous example for advancement in medical field is that in the olden days people were died in millions due to Polio disease. But now the polio disease was completely eradicated from this world except few parts of the world.. Another advancement is people are now living in a clean environment and everyone is having cautious about their health. Now a days people working hard in gyms,yoga and other recreational activities have made them both physically and mentally fit.The untouchable disease called as leprosy can be cured if it is been found at in the early stage. In olden days people have died in the younger age because of ill health,malnutrioned,effect of deadly diseases.But now people are living well because of good medical and nutritional factilities in the country.This ensures people to live longer in today's world.The only deadly disease in this world till now is Aids and scientists are working on it to find a new medicine to it.The awareness amidst the people about their health consciousness is high and they are properly maintaining their body. Even people are undergoing heart sugery,skin transplant,lasik operations for eye defects,etc..The deadly diseases are no longer exists in the world. On the whole, people are living longer because of high advancement in modern medicines.",0,3,
0,['Could not extract features and score essay.'],,False,[],"Now days the people are living for very long time .In nowdays,madical facilities are increasing to very large numbers. there are many hospitals for treatment of deiseas. many dispenciries are opened. Almost in evry village,there are dispenciries and smal medical office. Due to rising in medical technology",0,1,
0,['Could not extract features and score essay.'],,False,[],"Life,as we say,is more of a process than what it really means.As we are heading to more progressive and advanced generations,we are facing problems as well as fortunes in life.Very Similarly,our Life too,has become a bit lengthy in contrast.People have started a bit longer as we can say it.Earlier,People used to live too longer but then with increasing ages,life became shorter than one could imagine and the reason was unknown to anyone.But,gradually,the reasons became known and people became that intelligent too,to find out the solutions to those problems which could hamper our people.For example,once people used to die of diseases unaware of their knowledge about diseases,but now,our doctors have found out their ways to eradicate those diseases.Diseases are common nowadays bt we have found out how to deal with them.What could be more achievable than this?Even the most deadly and dreadful diseases have been shown their way out from this world.Nowadays,when people get a little problem,they head towards a doctor.Its not that only our doctors have earned this achievement,but we,our people too,have earned this,through our constant efforts.Efforts like,everybody has become conscious for own self as well as for others.People are way more interested in educating their children as well as others for the betterment of us.This is definitely an achievement for them as well as for us.Our ancestors used to say,In order to live longer,We need a Healthy mind as well as a Healthy Body.They would have been happier to see what fruits are have come to their planted trees,their younger generations.A healthy body refers to eating healthy,staying out of bad food habits and staying far from diseases too.And,a Heathy mind refers to bringing good thoughts into our mind.Because science says too,whatever we think happens to us.Thus,People are living longer now.We can just say,Think good,do good,be good and live long.",0,2,
0,['Could not extract features and score essay.'],,False,[],"Death is one of the unevitable things to happen in our lives. No one really knows when our lives will be taken from us except from Him. People tend to live longer nowadays beacuse of the practices they do. More efective medicines or enhanced ones, plus supplements, are being invented to maintain our health and to cure illnesses that cause deaths. People also have their own daily or regular routines such as daily exercise to maintain their figure. Indeed, modern technology is a great help to people in living their lives easier.",0,3,
0,['Could not extract features and score essay.'],,False,[],"Life expectancy is a statistical average of the number of years a human lives, assuming mortality conditions during a given time period; this will vary according to region and era. In the Bronze and Iron Age life expectancy was 26; the 2010 world average was 67.2. In Swaziland the average is 49.42 years; in Japan it is 82.6 years. The combination of high infant mortality and deaths in young adulthood from accidents, epidemics, plagues, wars, and childbirth, particularly before modern medicine was widely available, significantly lowers the overall life expectancy. But for those who survive early hazards, a life expectancy of sixty or seventy would not be uncommon. For example, a society with a life expectancy of 40 may have few people dying at age 40: most will die before 30 years of age or after 55. In countries with high infant mortality rates, life expectancy at birth is highly sensitive to the rate of death in the first few years of life. Because of this sensitivity to infant mortality, simple life expectancy at age zero can be subjected to gross misinterpretation, leading one to believe that a population with a low overall life expectancy will necessarily have a small proportion of older people. For example, in a hypothetical stationary population in which half the population dies before the age of five, but everybody else dies at exactly 70 years old, the life expectancy at age zero will be about 36 years, while about 25% of the population will be between the ages of 50 and 70. Another measure, such as life expectancy at age 5, can be used to exclude the effect of infant mortality to provide a simple measure of overall mortality rates other than in early childhood - in the hypothetical population above, life expectancy at age 5 would be another 65 years. Aggregate population measures, such as the proportion of the population in various age groups, should also be used alongside individual-based measures like formal life expectancy when analyzing population structure and dynamics.",0,1,
0,['Could not extract features and score essay.'],,False,[],"a greater number of pepole are now hitting eighty-year mark than ten year ago.In fact the life expectancy of average human has gone considerably,and is rising still.This phenomenon is the result of several reasons.For one,continuing scientific and medical innovation ensure that more pepole recieve the tratment they require.As our knowledge grows about various dieaseas,we become equipped to tackle them.Somehow we are manage to erradicate some disesase on global scale,while controlling the other disease.So that the rate of mortility does not reach the alaraming heightduring the outbreak of dieases. Dieases such as cancer which used to almost inevitably in death,are now curable,provided they are diagonised at later stage.Also dieases like cholera and tuberculosis cause fewer deaths than few decades ago. Another reason for greater life expectancy is the general betterment of quality of life.What we call the global village is fast becoming a city.SAnd this city more and more pepole are being provided a better level of hygiene.The increase in awarness also mean that pepole in general are becoming more and more aware of the riskls of various dieases.For instance more pepole now,than now two decades ago are aware of the scourge of cholestrol. In general though the increased life expactancy owers more to revolution in communication.It may be mentioned that even two years ago,inventions and discoveries were being made.However they did few pepole any good.The general awarness about health was also low.However it has been noticed that since the inception of communication through first print,and then the radio and television the level of awarness regarding health generally risen In the coming years,we may hope to see an even greater increase in life expectancy,even as communication techniques continues to improve.",0,3,
0,['Could not extract features and score essay.'],,False,[],"in recent days some people are not do the exersize.and him faces the problem of health.some people faces different kind of dieses and lost him life.people are living longer because he is base of his home.also they have planned for achieving long term goal and make for future plan for do something different in life . also they have decided him one dream.to fullfill the dream they live longer days recently the life of people is decend as compare to earlier persons,because people are not maintain his physical fitness, they are neglecting the exersize,they take fast food.these are the causes for them facing different dieses.",0,1,
0,['Could not extract features and score essay.'],,False,[],"Now a day's people live into city are too busy.But we are see that they are do exercise daily at a morning.and also they take breakfast,dinner as well as lunch timely,so they have good health.Hence they are live longer now a day. In the village life people are weak up early bin the morning and go into the farme and do work there.As well as they are take food clean as well as neatly.They are take food properly.Aslo they are take rest time to time. Hence we conclude that now a day's people are only focus on the health,so they have longer life.",0,1,
0,['Could not extract features and score essay.'],,False,[],Now a days the people are not longer more due to the fitness and taking some fast food in daily life and also the people are so busy to attain the succses in our life the main cause of thi phenomina is that this time the meterialn which is used to eat that are fully fertelized food and this is main cause of the human life are no longer to devoluped the it will be very nessecry that to take theb blanced food in dAILY ROUTIN and do not take broad stress in hi life and always and this is devoluped easily on practice daily routeen,0,1,
0,['Could not extract features and score essay.'],,False,[],"people live longer now because people now a days are more educated and very well informed about what is healthy to eat ,drink and do. People also have access to many Doctors that specializes in different aspects of science for our health and we now have advanced centers and scientists who focus on preventive medicines and vitamins which help boost immune system and makes us healthier. people now a days also invest on organic food and drinks. we pay more for free range animals and no chemical vegetables. their are many companies who spend and take time to better our food and drink sources for us to be healthier.",0,3,
0,['Could not extract features and score essay.'],,False,[],"People are living longer now because as I can see that there are people who are now health conscious and do take care of their food intakes. Other people also resort to some physical activities like running, cycling, swimming and even going to the gym to name a few. People are also undergoing physical check up to make sure that their health is in top shape and that they want to make sure that they have a good immune system and they do that by taking vitamins and other alternative medicine. Through all those process people have better chances to live longer in the end.",0,2,
0,['Could not extract features and score essay.'],,False,[],"Recent studies depict that people nowadays live more than the ones who lived earlier.It has been an achievement for our country.The price of the life of a person is incompensatable.More people,more aspiring minds. What we want in our life is to be happy with our family,our loved ones.The phenomenonal causes which are leading to the rapid increase of lives of people reduces lack of physical,motivational and emotional sentiments when a person from a particular family is no more. The increase in people's physical and mental awareness,a hope to succeed with a healthy life with the family,factors contributing to the use of natural resources effeciently and without harming the environment is leading to live a happier,longer and an eco-friendly life.People now are very concerned about their health.They seek doctarial advice,whenever necessary.They use more natural products and remedies to live longer.Everone wants to live and for it,they want money.People work harder to live in this big world.Rich or poor,whoever it is,everyone is trying harder to survive.Even though there is no scarcity of poverty,but poors are also giving their best to earn money.The environment is not that clean but people nowadays are trying not to pollute it,atleast some people! People live longer because everyone is doing a bit to help it,make our environment a better place to live in.With the impact of higher education and open mindset,people are not only thinking about themselves but about others too.People are helping each other from coping from natural disasters.People contribute clothes,newspapers and other things by which they can help the needy ones.If a disaster arrives,then people's of a particular region are defintely effected a lot.But this nice gesture of people brings a hope to live life further.The impact cannot be reduced,but people may live longer. Stay healthier,stay longer!",0,1,
