"Time is constantly changing and we are moving towards a more advanced and developed environment. We have solutions to every problem and we are able to overcome our problems within minutes and sometimes, we are able to obtain expert solutions to our problems with ease. This development over time is the main reason for the changes we incur now in comparison to the olden days. The main reasons for this development is the awareness which has built up among the people, the desire to grow, technology and digitalisation, acceptance to fast changing environment, need for faster and competent solutions. In olden days, while there was absolutely no technology or awarness, people inculcated natural means of curing diseases and finding solutions to their problems. These solutions by our ancestors are even now in use and are the best solutions too. The drawback these natural solutions had is that they were not swift in their approach and did not have the right specific impact. Improper medical facilities, no communication, no clear awareness about sexual health, unwillingness to adopt themselves to better facilities, no proper knowledge, all these led to smaller life spans of people despite the fact of having healthier lifestyles than the current generation. The current generation has got everything in their fingertips. Technology has blanketed every portion - healthcare, communication, lifestyle, education, etc. People present in all niches are made aware of the different diseases and problems that are prevailing and the solutions are also right before them through the most easily accessible manner. Solutions are there for even the deadliest of them can be cured with the proper guidance and the latest tools. Our entire lives are digitalised, and these remain the solution too for the ill effects occuring because of them. We control our life spans too!",4
"Yes I aggree with people living longer now. Nowadays, technology took a tremondous leap from the previous couple of decades and it made the great development in the various areas like medical, enggineering, industrial etc. As the medical innovations took place, we have cured lots of diseases that couldn't be cured previous days like cancers, polio, rabis, small pox etc where people died alot. This medical innovations made the people to cure near death deaseases also. People stated to think in the environmental way where their health as well as the environmental health teaks great turn. They started participating actively in the health awareness programs and in certains activities like gym, yoga, excercise and physical development therapies for physical wellness. For mental wellness they started doing meditation, laughing therapies etc. This is at one end On the other half technology made them to live shorter too. Technology made people to think big live big and act big. In this very sense they started trying vehicles which increased traffic, music beyond limits which made noise pollution, and foremore due to the lack of family relationships, value towards humans decreased which made people to lose humanity and stated encouraging terrorism like mass killing activities. These make the killing more even though people had chance to live longer these case make them live short and sadly unexpected deaths. People are living longer, but they can live more longer if they can take control on the environment, human relationships, technology, personal health ehich will make one to survive peacefully both inner as well as outer. This not only benifits the individual but also the nation which they belong as a part of human resources and the development as they contribue themselves enormously in all the aspects moreover PEOPLE ARE THE NATION themselves.",4
"People live longer now for several reasons. Technological advancement in dealing with illnesses is one. It improves quality of living by engaging sick patients in their course of recovery. Advertisments as well are rampant in all sorts of media that educate people on how to live a healthy lifestyle. Medication for certain illnesses are also highly available in the market that allows consumers to buy prescribed medicine for their condition. Doctors, nurses and other health providers as well are being collaborative with each one, that paves way for the team to monitor disease progress or healing in a faster manner. Machines that are being used in the hospital as well are well-equipped and maintained to offer high-end service for patients seeking for hospital admission. The sanitation is also deemed with much importance in the hospital so as not to aggravate the condition of sick patients. In addition to that, microorganims are being minimized by continuously abiding to hospital sanitation and policy. Hence by accessible hospitals, available cure such as medication to certain illnesses, skilled health professionals and medical apparatus and continued researches on how to deal with life-threatening conditions, have served their purpose in prolonging lives of people. As such, those factors evidently have helped people who has terminal illness cope up with the best that they can with the available options provided for them. Although healing takes time, it also needs spiritual intervention to get ourselves be attached to reality that nothing on Earth is constant, and even our lives are just temporary and that doesn't exempt us, human beings. Human as we are, we are entitled to face death. And as living creatures, it all boils down on how responsible we are in making choices. From the food we intake to the lifestyle we chose to prolong our life.",4
"The scientific and technological advancement has influenced the life span of people. According to the recent surveys, people, nowadays are living longer than earlier. At earlier times, medical science and medicines were not sufficient to cure diseases and people demised due to extreme sufferings and pain. But in 21st century, the entire scenario is completely different. Medical science has come up with solutions to cure deadly diseases like small pox, plague, cholera, cancer, Tuberculosis and the list is endless. A huge credit goes to 'Biotechnology', the branch of science which deals with biological technology and advancement. Engineerings from bio-medical fields have come up with new instruments and technology which made detecting cancer easier. It is the pride of science, that nowadays, a deadly disease like cancer is curable. Apart from technological advancement, social life and environment also play equal role to enhance Human life span. Compared to old times, when people were not aware of proper cleanliness, diseases and infections were common but nowadays, people take special care of cleanliness and hygienes. Roads and drains are cleaned in every due time. Special departments are being made in every area who take care of cleanliness and hygienes.Hence the common infections and diseases which demised people earlier are now no more a matter of concern. Individuals themselves have become aware of their health. On addition, Indian Government has itself taken initiatives named ""Swaach Bharat Abhiyan"" which is helping India to become cleaner and better place to live in. However, technology and cleanliness are not the only reasons which have enhanced people's life span. A very important point to be noted in this context, is the rising popularity of yoga and fitness which has successfully increased the life span of an indivisual.",4
"People are living longer now. Yes, as compared to two decades back, we lacked medical expertise, innovative treatment and safety measures. The growth of medical industry, technological advancements etc have led to the enhancement and betterment of the health conditions of the patients. The various prime issues of health were cancer, AIDS and such. But, now things have changed drastically. There are medications done for cancer by which a patient can survive. As compared to decades back, people died due to cancer becuase there was no medication for it. But, now due to the technological advancement and researchs done by the scientists has helped in saving many lives. The other reason is education. Back in 80's people hardly knew about safety measures and they dint knew about how they could resist a heartattack or cardiac arrest. But now people are aware of the safety and precautionary measures that can be taken during mishaps. Also, the growth in the service sector has led to better health facilities. 24*7 Ambulance service and innovative hygiene techniques are some. The rise in the economy and earning capacity has also increased the rise in the health conditions of the people. People in early 80's weren't educated and couldn't afford bills. People nowadays can afford medical treatment in abroad too. The promotions of the health industries have educated the people to adopt hygiene techniques and to control the risk of getting infected. The various ads on TV also help in preventing diseases such as saffola oil decreasing the risk of heartattack, Dettol handwash decreasing the risk of infection through virus and bacteria and lifeboy. Hence, with all such facts we can conclude that people are living longer now due the above stated changes in the health industries and also with the growth of the service sectors.",4
"With the recent advancements in medical sciences and technology, one cannot agree more about the increment in the life span of human beings. Various causes, explanations and theories have been widely discussed in this context. Firstly, hospitals and health care centers spread across the globe have had a huge impact on the life span of people. With health advice and medicines accessible for all and that too within one or two mile radius from their localities, people have understood the age old wisdom of ""prevention is better than cure"". Also, with high levels of technological advancements and higher amounts of research to eliminate deadly bacteria and virus, one can safely assume the life span of an average human being will increase two-fold. Thirdly, the point to be noted is the present day awareness surrounding the world population. hundred years back, people wouldn't have had an ounce of knowledge about a common cold or an influenze symptom. Today, even a five year old kid can name the virus responsible AIDS. Understanding the causes of development is complex and very discreet at the same time. Vaccines were developed understanding the effect of the bacteria on animals. As rightly said by many, ""necessity is the mother of all inventions"". With the necessity to eliminate and eradicate deadly diseases, scientists all around the world have worked and are continuously working to make the world a better and healthy place to live in. In this process, immunization to various bacteria has helped man indirectly to live a long and also a health life. Also, Education can be cited as an important cause of this phenomenon. Education has imbibed people with the required amount of awareness about symptoms of various diseases and this has eventually lead to people preferrring a ""precaution over cure"" lifestyle.",4
"Today, the world is mainly revolving around the several technological developments.Even though the dark side of it talks about the several lifestyle disorders,it has mainly contributed to curbing of deadly diseases.Taking the predominant advances made in the field of medicine,it very much becomes evident that the number of successful birth rates have increased .This is a clear indication that people are aware of the techniques and medication that is normally available to prevent such poor deaths. The research field is growing at a fast pace and our BRIGHT MINDS ,the scientists are working day and night ,studying the health patterns of people across the globe,analysing the data obtained,which thereby ,provides them a clear picture to decide whether to develop preventive medication or not.APart from the medication field,several high end equipments have been introduced , that provides us a clear picture to study about the human body in detail and identify the causes and also preventive measures.One best example that can be cited for the above statement is that of famous hollywood actress Angelina Jolie,who had her breasts removed ,when she learnt that she had the genetic strains of breast cancer causing organism.She is now able to live a peaceful life with an extended lifetime. Adding on to these medical revolutions,the government of the respective countries are ensuring that they are accessible by any common man.Human resource form the engine for the economic growth of the country.Thus several laws and bills are being passed by the government to provide healthcare facilities,or as incentives to regulate human health.The World Health Organisation , which is the centre for ensuring world health ,regulates the activities of its member countries through treaties framed during their regular conventions.",4
"In now a days people are more aware about the physical fitness. Its good to aware about the fitness by doing excercise daily. its a modern world people are busy in the gadgets in phones. Thats why people are not physically fits as they were a decade ago.Physically fit person have a good personallty and they can also secure themselves and their family also by having a good fitness thats the reason why people are living longer now. Technology plays an important role in making people physicaaly fits which results in the live longer as compared to a decade ago.Now people are more aware about their fitness. There are so many technology available in the world as it is a world of technology.Technology plays an important role in managing people fitness properly.The gym trainner also provide some energy nutrition for the enrichment and the properly development of the body,which directly result out to live longer as compared to the persons a decade ago. Good hospitality also plays an important role in the betterment of the person which also result out to live long . Now a days there are so many hospitals have made in all accross the world,which results out in the betterment to live long.There are the specialist doctors in the every field . For example :ENT speciallist,Theeth speciallist and many more. People are living more because they know their lifes value thats why they always ready to go to doctors for their monthly checkups and for treatment of their diseases. Yoga plays an important role in making the person physically fit to live longer. As YOGA GURU :""BABA RAMDEV"",plays an vital role in daily life of the people to live longer.There are so many ""aasans "" and ""parnanayam"" are their which helps the people to be physically fits and live longer . We get up early in the morning and do excercise also plays an important role to be physically fit and live long. Junk food plays an vital role to reduce the life of the people. So thats why people are becoming fat and fatty which directly attack on the life of the person.If people wants to live more thay have to get off this that is to avoid eating junk food. People are also aware and NECC group and govt. is also giving advertisement to aware people well being to live more and longer and almost people are also following it. Finally,if we want to live longer than we have to do -daily excercise,yoga,have to go for checkups and properly treatment in hospitals,avoid eating junk foods and go for a daily walk.",3
"I disagree to the fact that people live longer now. Unlikely in the earlier days, we get to see men and women live less longer in modern world. Earlier, the life expectancy ranged to 70-80 years but now it has come down to less than 50 years. The amount of diseases and iniquities has go up the ozone level that each day we see people die of cancer, tumor, cardiac arrests and so on. it was just yesterday i was been told to pray for one uncle of mine who was affected with a disease which the hospital officials could not even diagonise the fatal disease. The list does not end there. It goes on and on. The causes due to such early dismissal in life is mainly because of the food intake by the people. The amount of junk food, instant feeding systems, burgers with extra cheese and fries contributes to the above. We see even village dhabas have upgraded to another level but the food which they provide is not much of hygiene and declined sanitary working conditions. also pollution in terms of air, water, soil has gone up to another level where people inhale polluted air and water leading them to chronic water infections, respiratory ailments etc. Also, the people consuming the amount of smoke and alcohol has increased over the years. this leads to major lung disease, cardiac arrest, kidney failures and the list can be expanded. i do not see that people live longer now than the olden times. But the fact that lots of new medicines and curies is being developed every day. Lots of medical experiments as well trial outs make people live longer. Cancer centers and home care treatment which give special care to the patients make it cancer a much curable disease now. Thanks to technology and the brilliant minds of the doctors and researchers all over the world. Initiatives and measures can be taken to prevent the intake of beer. Awareness programs, restrictive use of alcohol can be framed and implemented successfully. I and you can be contribute a lot in making the world a better place to live . Maybe put in hands to make our environment go green, preserve our mother land and son on.",3
"Here I go typing... On how people are living longer now .! This essay is based considering on all the aspects of an individual's living . When can a person live longer life ? It seems to be clear that a person can live longer only with proper food habbits.. this doesnot only mean that the person should consume only food prepared at home but can take in food outside within his/her limits which clearly states that he/she must take good food for good and longer life !! The second thing where a person can live longer life is when unwanted tensions are avoided , meaning to say that a person has to undertake problems such a way that it doesnot affect his capability or can solve it in a soft and better way and can even take time or suggestions from others.! The third thing which I would like to suggest for a better and long life is that men/women even in the case of a busy schedule can spend time with things that reduces his/her risk or can make him/her feel free from his/her work . A person is said to be relaxed by working on some mental and physical fitness so that he/she can make him/herself free from fatigue caused . This essay doesnot mean to people live longer but these are a few advise that also part-take for a person to live longer.Interest on various activities such as yoga , craft work , creativity makes a person to think out of the box so that it makes a person not to worry on things nor stree him/herself. An individual must have the capability to manage things either his/her professional lif or personal life . Things are to be thought several times before done. Therefore this is all is what i would suggest for a person to live longer . It includes all aspects such as food habbits regarding health , mental and physical fitness as well which would stress-free a person.This includes both the causes and reasons for people to live longer . People are living longer now does mean that people have the capacity to balance lifesuch a way that he follows his/her routine work properly it can be both on his mental and physical fitness or on his/her food habbits ..",3
"LONG LIFE Now-a-days people are planning their life, how to live, how to work, how to take care of every small things in the world. They face their problems whatever happens in life. There are some of the causes to lead a happy life. Some of the causes are given below: CAUSES: 1. NO ADDICTION(SMOKING, ALCOHOL, DRUGS) Now a days people chose every decision on their own. The decision makes the life either it is good or bad. They are away from smoking, alcohol. They are very careful in their health. They maintain it properly not to get addicted in any bad habits. 2. DECISION People take their decision own. So the life will be based on their decision. They take care of their studies and based on the decisions, they are enjoying their life without sitting simply. Their is a healthy competition around the world. 3. NO STRESS Mostly people died because of some healthy problems. Why those healthy problems??? because of stress, tension. Due to stress they won't take care of their health. So they can't live long. In life without a problem it is not life it is like dump. So face the problem with a positive attitude. That positive attitude makes you live longer throughout the life. 4.POSITIVITY: Positivity is the great plus point for the healthy life to live longer. Once the problems get into head, it causes stress, depression, healthy problems etc. Face the problem with a positive thought and enjoy the life on your fullfillness. 5. THINKING: In olden days someone told thinking is the first choice to LIVE HAPPILY FOR LONG TIME OR TO DIE IN SHORT TIME. Based on our thinking, our life will be planned. If we think negative, negative think will happen for us. If we think positive, positivity makes the life happier. 6. LIFE IS SHORT: For humans, life is only once. So we have to enjoy each and every second of our life. Whatever happens in life either it is positive or negative, we have to accept it and enjoy it. With a positive attitude we have to plan our life. TO LIVE LONGER: *Don't do negative thing for others. *Think positive and be positive. THANK YOU!!!!!",3
"As we all know,that our country INDIA ,is a vast place to live and it is the amalgamation of different people with different thoughts and mentality,people with different cultures ,traditions and customs.There are also people following different religions,castes and dialects.If we roll back the pages of our history,we will see how we have been living in this diverse country.We should also salute the scientists and all those renowned people who have brought great technology and advancement for the country.If we talk about medical science,it has flourished a lot in the past decades.Earlier,people used to die even due to small illness ,but today medical science has a remedy for every disease.There were times when people were dying because of cancer,tumers and so on,but today our government has constructed seperate hospitals for those patients suffereing from these fatal diseases.Also , we should not forget about the cleanliness that is maintained in the environment which is ultimately affecting our health.If the surrounding in ehich we are living is clean,then we are definately living a peaceful and happy life.Also,the lifespan of the people are also increased.The more we keep our environment clean,we will live a more happier and longer life.We should also show gratitude towards our government that organises training and awareness programmes for every indivisuals on how to live a peaceful and healthy life.The people are given training sessions for doing yoga,morning exercises or morning walk,taking healthy diet and avoid junk and oily food.If we are practising these exercises every morning,it would do a lot of benefit to us and keep us away from all diseasesast but not the least,the advertisements that our shown in the televisions are a major source of promotions from where we can also indulge ourselves in the practise of doing exercises.These are are the areas from where we can get alot of inspiration.So,we can rightly say that that people are living longer now.",3
"""Life is a beautiful gift by god"". In this present scenario, we can see many people living in an average of 75 years. This shows that something has been changed from earlier days for which people are living a life span more than people used to live in earlier days. Nowadays advancement in technologies may lead to this kind of transformation. We can get anything in internet to know how to live fit and healthy, what we should avoid diseases, what to eat and what not to. People are becoming concious day by day for their healthy life. We can see many people performimg yoga on daily basis, taking healthy diet, maintaining a proper routine for their food and gym. As a result of which people are living a longer life. Earlier days not all people were aware of the healthy facts. They knew food is important to life but in present generation we know which food is important to life and how much food is required to maintain perfect body and keeping oneself healthy. Earlier people used to do hard work and thought that is enough for keeping themselves fit. But the truth is not the same. Moreover we have got many devices nowadays like android watch which tells us about the health status like heartbeat rate, how obese are we ,and many more, for which we are becoming concious and maintaining our health accordingly. Apart from all this , nowadays medical science is improving day by day, disease like cancer also have treatment in present day. According to The Times of India one man is still living with a life span of 120 years, one cannot imagine by seeing him that he is actually of that age. He seems to be like 70 years old person. For the first time in his life span he went to hospital for blood pressure. When asked about his secret he performed yoga in the hospital and everyone wer shocked seeing that. So take adavantage of the present development in science and live healthy. Avoid smoking cigarretes and other addictive drugs to live alonger life span.",3
"People are living longer is a true statement which is possible ,majorly due to new inventions and breathtaking technology in the health sector.The improvement of the health sector was boosted by the industrial revolution in the 19th centuary.Pharmaceutical companies are earning huge amounts of revenue for the single reason there is cure for almost every disease and ailment.Indian companies such as Sun Pharma have been top earners of revenue in the Indian business scenario.The path breaking eradication of small pox,reduction in the cases of polio attacks by introducing polio drops to children,effective administration of insulin to diabetes,introduction of various vaccines for babies such as protection from various viral diseases,antivenom invention to treat snake bites and various other inventions and improvement in the health sectorhave been an impetus for people to live longer.There have also been an increase of health personnel like doctors,nurses,surgeons etc who are actually trained in various fields such orthopaedist,gynaecology,heart surgeons etc who are provinding quality services to the people Science has further grown not only has health sector been improved but also the supporting sectors have also improved such as infrastructure,transportation, communication and many other sectors which has actually improved the standard of living .People earn more than compared during last 100 years and all services are available to everyone . The lives of the people have become more peaceful,there are no endless wars or any war of mass scale happening .Countries urge for peace and cooperation .The wars were a vital reason in the past when thousands used die on the battlefield and other part of people used to perish in famine or in plagues.The present world is different ,countries help each other during natural disasters or famines or any kind of calamity. These are the reasons for the enhancement of human lives at present.",3
"people are living longer now that means very causes to population about our country.then offen make such situation for longer time,causes will increase in our country. about that its mainly part of the population over exide.that why people living longer time.and also should not maqintain the people to restricted to the population and such matter have been happen in our country. such fact is that are many country over poplation can be exide than earth space,its very dangerous to our whole living things.after many nations are to be causes find itself,but causes to be find around written in our national reasons.people?what is people and what is done?who will care about that?,suppose its should be responsible about each and every people. affected to caused around for longer time in longer living area to causes level be increases by one step. after one day we will can't see the over population control how to control?such many nation including our nation and lands are not specific to affected to that the required form about people.and another causes too big to understand the each and every people to learn it.and say something about meditation.meditation is one of those causes to do not reduced people in earh space.earth space given to us so many natural things,such as much better to see in so many nations.people are living longer now such a point of reduction of the population over areal part.one way to causes around is mob of people and crowd around every celebration,like cricket ,movie, etc etc.therefore that are big problem to be hadled every single people is issue of govt.and police.around living people so may point in cwoede such no any reason to see all area.that time terriorism attack are very big cause to our country and such point of the terriorism are seen in 26/11 in mumbai. so causes are increases with there living things.and apply to causes become people should aware in longer living now.",3
"People now a days have a lot of excitement for life.A lot of new things are coming in our lives take it as technology.We are looking forward to the glorious future.People have a desire to live their live with full of happiness with their family to look forward on the future of their children or grandchildren.so as a whole people do want to live more so they can enjoy more with their family,with the technology also.technology has given a new way to life,a new way to see the world differently.Living for long is every single person's desire but that only depends how positive you are to your life.The more you want to do something no matter through what you have to go through.Technology brought life when people left their hope.It brought happiness when they were sad and alone,nothing to do for.It gave simple idea to do much work in least time.The invention brought a thought of ""What's next?"" in everyone's mind.To be honest people now a days are more dependent on technology let it be simple thing as writing also.the more people are depending on technology the more they form a desire of seeing the next or you can say future in a different way.May be it is technology which led people to see their lives in a different way which made people to look towards the future.Technology never left our hand when people do but still technology can not be as faithful as a person who is with you even for the least time.Certainly,it does help us in almost every aspect of life and may be it is the best as well as the worst invention of mankind.However,There is something more dangerous than technology what I think is ""Religion"",the creation of mankind which is the worst enemy for the mankind itself.Yet can not be helped,because the people who made it,can not destroy it until they feel so.The word ""religion"" differentiated people made them of a different world,made them into enemies,led to war zone and so to destruction.",3
"people are living longer because their foods and habits are very well and good conditions.people are doing some good healthy yoga and some meditations in their life.this is because due the disease that causes the people in their life.in india.most of people were harmed by cancer and many more disease,so the people are interested in working with the some diet food some healthy yoga.india has declared the yoga day so the people are all interested in yoga this is also a reason to people who all are live long.mostly the people are good to taking some good foods and some rest in the weekends so that the people are very well.so that the people in india are mostly taking some of groundnuts in the daily life.if we taking the daily nuts its very good for our health and to body.people who all are taking good foods are live long in some of country.eating non-veg is the good only even we have to stay away from non-veg.so the body will be fresh and neat in good manner.we should daily drink plenty of water so that the body will be cool,if the body is cool most of the problems will not be affected this is due to the high level of water in our body.the most of the people will follow the some of drinking too much of water.water can help in many ways to protect the body in good manner,after taking foods we should drinking a glass of water to get the food will be in the stomach.water is also a part for people who live long in their life.we should apply the conditions to get the most of the people will be in good manner in taking the good food and much more are in the routine life.people should take good food for live long in their life.we should try to take some of fresh good fruits in our life in the morning and evening time.by taking the fruits the blood level in the human body is get increased and much more to perform daily works.we should take some good foods,water,and some fruits in daily life.",3
"""People are living longer now....."" now a days we can say that more number of people are living longer in 21th centurie, than in an aceient time the reason behind that is the food required for the proper growth of their body as well as their maintality are provided properly which is not available in previous time period.when an women are pregnent they have all the facilities which are necessary to the growth of her child and also have the guidence of experties or we can say that the proper guidence of doctors.their monthly checkups,medicines and other care from her family which is not properly available in previous time no expert advice,no medicines and other care she can dose lots of work while she is pregnent becouse of this her child does not get proper health and he/she is suffer from many decises such as asthama and so on. when the child are growup their deices are also gets more harmful to her/his health thats why they does not live longer. In 21 th centurie their is expert advice many more new technologies to identify the deciese and have a solution over the ant decieses such as asthama and tumer.beyond this the people are very health concious they maintain their daily routine of their excercise and precousions they are got from their experts also they daily go to the joging,they drink fruit juice than to take more cup of coffe or tea.youth are joining the gyems to maintain their and body.peoples takes the precousions while they are travalling and eating food otside the homes.many machnaries and technologies are introduce to identify the deciese which is unknown to that perticular person they can check their health to identify their health is well proper or not because of all facilities are provided,expert advice and many more thing ""people are living longer..............!"" and this is benificial to the world to introduce new things.",3
"The advancement in today's medicine has been a great revolution. Today almost all diseases are curable and the diseases which are considered as life threatrening can also be cured.People are blessed with these medicines and are living longer than before. In olden days the life killing diseases like cancer, tuberclosis,leprosy have been cured with modern medicines. For cancer, we have hemotheraphy as one of the greatest advancement in medical field. In olden days,we also had many unidentified diseases which are diagonised now. One of the famous example for advancement in medical field is that in the olden days people were died in millions due to Polio disease. But now the polio disease was completely eradicated from this world except few parts of the world.. Another advancement is people are now living in a clean environment and everyone is having cautious about their health. Now a days people working hard in gyms,yoga and other recreational activities have made them both physically and mentally fit.The untouchable disease called as leprosy can be cured if it is been found at in the early stage. In olden days people have died in the younger age because of ill health,malnutrioned,effect of deadly diseases.But now people are living well because of good medical and nutritional factilities in the country.This ensures people to live longer in today's world.The only deadly disease in this world till now is Aids and scientists are working on it to find a new medicine to it.The awareness amidst the people about their health consciousness is high and they are properly maintaining their body. Even people are undergoing heart sugery,skin transplant,lasik operations for eye defects,etc..The deadly diseases are no longer exists in the world. On the whole, people are living longer because of high advancement in modern medicines.",3
"According to me in general people are living longer now because of best treatment has provided by the doctors.many medicines are available to improve our health.in this era many diseases are treeted by the doctor for thae long life for the people.in this age cancer is also treatable.in the older days when the pepole had not treated by the doctor that may caused of the death.so i think that today is very easy to solve any trouble into the health that should be solved by the doctors.this is the era of science where nothing is impossible.everything is possible in this age.medical science research in many sides of the diseases. many of the people are fight for the diseases end improve the health.one of the best example of that is cricketr Youraj singh fight for the blood cancer and take a treatment into the abroad now he is good for health.so now a days people live long. I hear the news about the sanjivani buti is found so we can also say that ,this is one of the fact that also improves the health of the people many treatments are available into tha medical science.it is vero important to know about whart are the treatments are available into science.In ayurvedic where we use buti for the treatment,in the homeopethic some tablets are available. Diseases are like skin problem,lungs,heart problem general problem etc. in different types of diseases ,different types of doctors are available that treats the patient and improve your health.so we can say that now a days people are basicaqlly depends on the medicines but they live long. So in general people are living longer now a days because of the medical science develop different medicinces to improve the health of the people and give a longer life to the people.and it takes the care of the people.this is the best way for living a life.it helps to live longer in now",3
"a greater number of pepole are now hitting eighty-year mark than ten year ago.In fact the life expectancy of average human has gone considerably,and is rising still.This phenomenon is the result of several reasons.For one,continuing scientific and medical innovation ensure that more pepole recieve the tratment they require.As our knowledge grows about various dieaseas,we become equipped to tackle them.Somehow we are manage to erradicate some disesase on global scale,while controlling the other disease.So that the rate of mortility does not reach the alaraming heightduring the outbreak of dieases. Dieases such as cancer which used to almost inevitably in death,are now curable,provided they are diagonised at later stage.Also dieases like cholera and tuberculosis cause fewer deaths than few decades ago. Another reason for greater life expectancy is the general betterment of quality of life.What we call the global village is fast becoming a city.SAnd this city more and more pepole are being provided a better level of hygiene.The increase in awarness also mean that pepole in general are becoming more and more aware of the riskls of various dieases.For instance more pepole now,than now two decades ago are aware of the scourge of cholestrol. In general though the increased life expactancy owers more to revolution in communication.It may be mentioned that even two years ago,inventions and discoveries were being made.However they did few pepole any good.The general awarness about health was also low.However it has been noticed that since the inception of communication through first print,and then the radio and television the level of awarness regarding health generally risen In the coming years,we may hope to see an even greater increase in life expectancy,even as communication techniques continues to improve.",3
"In general, people are living longer now.The causes of the people are living longer now are developing the country.The developing and developed countries are very essential for the people are living longer.Because of technology of all these countries are greatest.Medicines and other good things are very powerful for the health of human being.In these days,now one can stop to another because of the talent.In our country,each and everyday talented peoples are born to create the history in the fields like engg,medical to make our country storng.The peoples are living longer to use of medicines and other essential works.I am proud to be a part of my country.Thank You",3
"Yes, the people are living longer now. That is because od the advancement in the medical field. Due to theadvancement in the medical field everyone gets better treetment and they lives more and more years. Standard of living also increasing day by day. Even if the standard of living increases the awairness regarding the health is also increasing day by day. So that they are well awair about their health and they doing the medical checkups regularly. As a result the life period is high in the society. The proper awairness lead to realisation and this leads to the longer living period. All these factors plays an important role in the longer lifespan of the people.",3
"people are living longer now but in a general way . but some of the pepole are so much busy in there workful life that they are not properly able to enjoy there life . Due to ther busy schedule they doen't have the time for them or there loveonce . Nor they have a healthful life,good habitate.So due to so busy life and compition the youth is taking so stress of it . That how they will servive in this world . people how are eraning good are satisfied with ther life . But the people how has to start eraning there life are needed to work hard to manage in there life . its just a saying that people are living longer but they have to undergo a stress full lifestyle .",3
"I believe that people are living longer now because of the awareness brought by technology. There are four reasons why people are living longer now. First, they are well educated about the side effects of using products with harmful chemicals Second, they are now informed of what might happen if they will continue to patronized processed foods such as products with preservatives Third, there are products available in the market that are natural and organic, although these products are more expensive. Finally, people become more health conscious and give more time to read the contents of the products that they are using. Thus, people are living longer now.",3
"People are living longer now because of the technological advancement we have nowadays. Unlike in the previous times wherein people have limited access to medicines available and technologies to detect where illnesses come from, nowadays newer drugs are being invented for a number of illnesses. Cancer as such already has numerous remedies and treatments available, it is no longer an illness that can be considered as not curable. Technological advancement and continous research are the main factors that contributed to why people are living longer nowadays. Adding to that would be the number of health supplements that are currently available in the market.",3
"Due to development of human society,people are living longer now.many factors interacting together to enable the longer life.there are three most important causes:the quality of food has been greatly improved,people have good medical survive,more and more people realize that regular sports benefits their health.the improving our food qualities is most important of our live long. firstly ,there are various type of medicine that have been found to be in medical scientist which have saves many lives.and secondly higher education for their people,therefore they provided free education until secondary school.these are the cause for people are living longer .",3
"In genral we are seen that the people is living longer now. Beacause of the peoples lifestyle is changed, and people is taking more careing of their diets, exxcersize, sleep. In peoples regular life they are doing regularly excersize,its effect is excersize is takeing people more stronger and fit. And the 2nd thing is peoples diet now a days people are more careful about the diets, what he eats and drinks. In a eating or drinking how much caleries, protins, fibers, vitamin, he is gaing. And another and last thing is sleeping, sleeping is more important thing in peoples life. When people is sleep about 8 hours in a 24 hours it is best to peoples life.",3
